CIUDAD,NOMBRE,coddom,DOMINIO,ZONA,SECTOR,VIVIENDA,HOGAR,RV00,RV32,RV33,RV34,RV35,RV37,RV38,RV39,RV310,fexph,fexpp
60150,RIOBAMBA,601,RIOBAMBA,13,9,12,1,1,1,8,2,1,60150,5,,1.0,15.57540107,62.30160428
60150,RIOBAMBA,601,RIOBAMBA,14,3,2,1,1,1,4,2,1,60150,5,,1.0,16.25259242,48.75777726
60150,RIOBAMBA,601,RIOBAMBA,14,3,19,1,1,1,7,1,1,60150,5,,1.0,16.25259242,48.75777726
60150,RIOBAMBA,601,RIOBAMBA,17,8,19,1,1,1,8,2,1,60150,5,,1.0,15.57540107,31.15080214
60150,RIOBAMBA,601,RIOBAMBA,18,4,14,1,1,1,8,2,1,60150,5,,1.0,16.25259242,81.2629621
60150,RIOBAMBA,601,RIOBAMBA,18,7,20,1,1,1,2,2,1,60150,5,,1.0,16.99134662,84.9567331
60150,RIOBAMBA,601,RIOBAMBA,20,2,18,1,1,1,8,2,1,60150,5,,1.0,15.57540107,62.30160428
60150,RIOBAMBA,601,RIOBAMBA,20,3,6,1,1,1,7,1,1,60150,5,,1.0,15.57540107,46.72620321
60150,RIOBAMBA,601,RIOBAMBA,20,7,2,1,1,1,11,1,1,60150,5,,1.0,15.57540107,77.87700535
60150,RIOBAMBA,601,RIOBAMBA,20,7,19,1,1,1,7,1,1,60150,5,,1.0,15.57540107,15.57540107
60150,RIOBAMBA,601,RIOBAMBA,22,8,15,1,1,1,4,2,1,60150,5,,1.0,15.57540107,31.15080214
60150,RIOBAMBA,601,RIOBAMBA,22,11,14,1,1,1,3,2,1,60150,5,,1.0,16.99134662,50.97403986
60150,RIOBAMBA,601,RIOBAMBA,23,7,2,1,1,1,1,2,1,60150,5,,,15.57540107,46.72620321
60150,RIOBAMBA,601,RIOBAMBA,24,7,2,1,1,1,1,2,1,60150,5,,1.0,16.99134662,33.98269324
60150,RIOBAMBA,601,RIOBAMBA,25,1,14,1,1,1,8,1,1,60150,5,,1.0,15.57540107,31.15080214
60150,RIOBAMBA,601,RIOBAMBA,25,1,24,1,1,1,12,2,1,60150,5,,1.0,15.57540107,62.30160428
60150,RIOBAMBA,601,RIOBAMBA,26,6,17,1,1,1,8,2,1,60150,5,,1.0,23.3631016,70.0893048
60150,RIOBAMBA,601,RIOBAMBA,28,3,11,1,1,1,8,2,1,60150,5,,1.0,15.57540107,46.72620321
60150,RIOBAMBA,601,RIOBAMBA,28,3,16,1,1,1,12,1,1,60150,5,,1.0,15.57540107,46.72620321
60150,RIOBAMBA,601,RIOBAMBA,28,7,11,1,1,1,6,2,1,60150,5,,1.0,15.57540107,77.87700535
60150,RIOBAMBA,601,RIOBAMBA,28,7,21,1,1,1,12,2,1,60150,5,,1.0,15.57540107,31.15080214
60150,RIOBAMBA,601,RIOBAMBA,28,9,7,1,1,1,5,1,1,60150,5,,1.0,15.57540107,62.30160428
60150,RIOBAMBA,601,RIOBAMBA,29,4,24,1,1,1,2,1,1,60150,5,,1.0,15.57540107,15.57540107
60150,RIOBAMBA,601,RIOBAMBA,30,4,23,1,1,1,9,1,1,60150,5,,1.0,16.25259242,32.50518484
60150,RIOBAMBA,601,RIOBAMBA,31,3,17,1,1,1,10,1,1,60150,5,,1.0,15.57540107,46.72620321
60150,RIOBAMBA,601,RIOBAMBA,33,3,15,1,1,1,1,2,1,60150,5,,1.0,15.57540107,31.15080214
60150,RIOBAMBA,601,RIOBAMBA,33,8,19,1,1,1,7,1,1,60150,5,,1.0,15.57540107,46.72620321
60150,RIOBAMBA,601,RIOBAMBA,33,8,20,1,1,1,8,2,1,60150,5,,1.0,15.57540107,46.72620321
60150,RIOBAMBA,601,RIOBAMBA,34,4,13,1,1,1,4,1,1,60150,5,,1.0,15.57540107,46.72620321
60150,RIOBAMBA,601,RIOBAMBA,35,1,2,1,1,1,10,1,1,60150,5,,1.0,15.57540107,31.15080214
60150,RIOBAMBA,601,RIOBAMBA,35,1,14,1,1,1,7,2,1,60150,5,,1.0,15.57540107,62.30160428
60150,RIOBAMBA,601,RIOBAMBA,35,1,18,1,1,1,7,1,1,60150,5,,1.0,15.57540107,31.15080214
60150,RIOBAMBA,601,RIOBAMBA,35,1,23,1,1,1,11,2,1,60150,5,,1.0,15.57540107,62.30160428
60150,RIOBAMBA,601,RIOBAMBA,35,9,9,1,1,1,11,1,1,90150,5,,1.0,15.57540107,15.57540107
60150,RIOBAMBA,601,RIOBAMBA,36,7,18,1,1,1,11,2,1,60150,5,,1.0,16.25259242,81.2629621
60250,ALAUSI,602,ALAUSI,1,1,16,1,1,1,9,2,1,60250,5,,1.0,10.62890761,31.88672283
60250,ALAUSI,602,ALAUSI,2,1,24,1,1,1,8,2,1,60250,5,,1.0,10.62890761,21.25781522
60250,ALAUSI,602,ALAUSI,2,3,14,1,1,1,4,2,1,60250,5,,1.0,10.62890761,10.62890761
60350,VILLA LA UNION,603,COLTA,1,1,22,1,1,1,11,2,1,60350,5,,1.0,5.491780461,5.491780461
60450,CHAMBO,604,CHAMBO,1,3,18,1,1,1,8,2,1,60450,5,,1.0,8.279552725,24.838658175
60450,CHAMBO,604,CHAMBO,1,11,23,1,1,1,5,2,1,60450,5,,1.0,8.279552725,16.55910545
60550,CHUNCHI,605,CHUNCHI,1,1,2,1,1,1,9,2,1,60550,5,,1.0,7.819147434,7.819147434
60650,GUAMOTE,606,GUAMOTE,1,7,16,1,1,1,8,2,1,60650,5,,1.0,6.143113677,12.286227354
60750,GUANO,607,GUANO,1,6,16,1,1,1,5,1,1,60750,5,,1.0,9.007715764,18.015431528
60750,GUANO,607,GUANO,2,6,14,1,1,1,11,2,1,60750,5,,1.0,8.257072784,16.514145568
60750,GUANO,607,GUANO,2,6,15,1,1,1,8,1,1,60750,5,,1.0,8.257072784,16.514145568
60850,PALLATANGA,608,PALLATANGA,2,3,6,1,1,1,11,2,1,100450,5,,1.0,9.111248504,18.222497008
61050,CUMANDA,610,CUMANDA,3,1,4,1,1,1,2,2,1,61050,5,,1.0,9.150162497,36.600649988
61050,CUMANDA,610,CUMANDA,3,1,7,1,1,1,6,2,1,61050,5,,1.0,9.150162497,18.300324994
61050,CUMANDA,610,CUMANDA,3,1,19,1,1,1,6,1,1,61050,5,,1.0,9.150162497,18.300324994
61050,CUMANDA,610,CUMANDA,3,3,11,1,1,1,1,1,1,61050,5,,1.0,9.150162497,9.150162497
61050,CUMANDA,610,CUMANDA,3,3,20,1,1,1,9,1,1,60150,5,,1.0,9.150162497,18.300324994
61050,CUMANDA,610,CUMANDA,3,3,21,1,1,1,12,1,1,61050,5,,1.0,9.150162497,9.150162497
61050,CUMANDA,610,CUMANDA,3,8,4,1,1,1,2,2,1,61050,5,,1.0,9.150162497,45.750812485
61050,CUMANDA,610,CUMANDA,3,8,9,1,1,1,5,1,1,61050,5,,1.0,9.150162497,18.300324994
61050,CUMANDA,610,CUMANDA,3,8,18,1,1,1,9,1,1,61050,5,,1.0,9.150162497,27.450487491
61050,CUMANDA,610,CUMANDA,3,8,19,1,1,1,10,1,1,61050,5,,1.0,9.150162497,36.600649988
61050,CUMANDA,610,CUMANDA,3,8,24,1,1,1,3,1,1,61050,5,,1.0,9.150162497,18.300324994
70150,MACHALA,701,MACHALA,4,3,2,1,1,1,10,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,4,9,11,1,1,1,11,2,1,70150,5,,1.0,25.99686285,77.99058855
70150,MACHALA,701,MACHALA,4,9,24,1,1,1,8,2,1,70150,5,,1.0,25.99686285,25.99686285
70150,MACHALA,701,MACHALA,5,4,5,1,1,1,2,2,1,70150,5,,,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,5,4,6,1,1,1,2,2,1,70150,5,,,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,5,4,22,1,1,1,12,2,1,70150,5,,,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,5,11,1,1,1,1,8,2,1,70150,5,,1.0,24.91366023,24.91366023
70150,MACHALA,701,MACHALA,6,4,8,1,1,1,8,2,1,70150,5,,1.0,25.99686285,25.99686285
70150,MACHALA,701,MACHALA,7,3,8,1,1,1,12,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,7,5,10,1,1,1,2,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,12,8,3,1,1,1,8,1,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,13,7,7,1,1,1,8,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,14,4,4,1,1,1,8,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,15,2,18,1,1,1,2,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,17,2,12,1,1,1,3,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,18,2,12,1,1,1,1,1,1,70150,5,,,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,18,8,19,1,1,1,11,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,18,8,22,1,1,1,3,1,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,18,8,23,1,1,1,7,2,1,70150,5,,,24.91366023,24.91366023
70150,MACHALA,701,MACHALA,19,3,9,1,1,1,3,2,1,71050,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,19,9,5,1,1,1,9,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,19,11,1,1,1,1,8,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,20,9,14,1,1,1,8,1,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,21,7,15,1,1,1,3,2,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,21,12,9,1,1,1,5,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,22,5,4,1,1,1,8,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,23,6,4,1,1,1,11,1,1,70150,5,,,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,23,6,15,1,1,1,11,2,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,25,6,11,1,1,1,8,2,1,70150,5,,1.0,24.91366023,24.91366023
70150,MACHALA,701,MACHALA,25,9,5,1,1,1,4,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,26,1,11,1,1,1,10,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,26,7,3,1,1,1,8,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,30,7,14,1,1,1,10,2,1,70150,5,,1.0,24.91366023,24.91366023
70150,MACHALA,701,MACHALA,32,3,23,1,1,1,6,2,1,70150,5,,1.0,28.47275455,56.9455091
70150,MACHALA,701,MACHALA,33,1,20,1,1,1,5,1,1,70150,5,,1.0,28.47275455,85.41826365
70150,MACHALA,701,MACHALA,33,6,22,1,1,1,8,2,1,70150,5,,1.0,27.17853843,27.17853843
70150,MACHALA,701,MACHALA,35,7,14,1,1,1,1,1,1,70150,5,,1.0,25.99686285,77.99058855
70150,MACHALA,701,MACHALA,36,6,9,1,1,1,10,1,1,70150,5,,1.0,25.99686285,77.99058855
70150,MACHALA,701,MACHALA,36,6,21,1,1,1,6,1,1,70150,5,,1.0,25.99686285,51.9937257
70150,MACHALA,701,MACHALA,36,11,1,1,1,1,3,1,1,70150,5,,1.0,24.91366023,24.91366023
70150,MACHALA,701,MACHALA,36,11,16,1,1,1,10,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,36,11,22,1,1,1,5,2,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,38,4,5,1,1,1,1,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,39,5,11,1,1,1,4,2,1,70150,5,,1.0,24.91366023,24.91366023
70150,MACHALA,701,MACHALA,39,5,12,1,1,1,12,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,39,5,18,1,1,1,2,2,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,39,9,11,1,1,1,6,2,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,43,4,19,1,1,1,5,1,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,43,8,17,1,1,1,6,1,1,70150,5,,1.0,27.17853843,81.53561529
70150,MACHALA,701,MACHALA,44,9,7,1,1,1,11,1,1,70150,5,,1.0,24.91366023,74.74098069
70150,MACHALA,701,MACHALA,44,9,9,1,1,1,11,2,1,70150,5,,,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,45,5,18,1,1,1,12,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,46,8,13,1,1,1,1,2,1,70150,5,,1.0,24.91366023,24.91366023
70150,MACHALA,701,MACHALA,50,7,20,1,1,1,12,2,1,70150,5,,1.0,24.91366023,49.82732046
70150,MACHALA,701,MACHALA,52,6,2,1,1,1,3,2,1,70150,5,,1.0,24.91366023,24.91366023
70250,ARENILLAS,702,ARENILLAS,1,4,24,1,1,1,9,1,1,70250,5,,1.0,9.224029323,18.448058646
70250,ARENILLAS,702,ARENILLAS,2,2,4,1,1,1,6,2,1,70250,5,,1.0,9.625074076,67.375518532
70250,ARENILLAS,702,ARENILLAS,2,8,12,1,1,1,8,2,1,70250,5,,1.0,10.5417478,21.0834956
70250,ARENILLAS,702,ARENILLAS,4,5,3,1,1,1,6,1,1,70250,5,,1.0,9.224029323,18.448058646
70250,ARENILLAS,702,ARENILLAS,4,7,11,1,1,1,6,2,1,70250,5,,1.0,9.224029323,18.448058646
70650,EL GUABO,706,EL GUABO,2,3,1,1,1,1,1,2,1,70650,5,,,9.194451577,9.194451577
70650,EL GUABO,706,EL GUABO,3,5,4,1,1,1,8,2,1,70650,5,,1.0,9.194451577,27.583354731
70650,EL GUABO,706,EL GUABO,3,10,23,1,1,1,4,1,1,70650,5,,1.0,9.194451577,9.194451577
70650,EL GUABO,706,EL GUABO,5,1,19,1,1,1,3,2,1,70650,5,,1.0,9.194451577,45.972257885
70650,EL GUABO,706,EL GUABO,5,1,20,1,1,1,3,1,1,70650,5,,1.0,9.194451577,18.388903154
70650,EL GUABO,706,EL GUABO,5,3,8,1,1,1,8,2,1,70650,5,,1.0,9.194451577,18.388903154
70650,EL GUABO,706,EL GUABO,5,6,10,1,1,1,9,1,1,70650,5,,1.0,9.194451577,9.194451577
70650,EL GUABO,706,EL GUABO,6,2,3,1,1,1,10,2,1,70650,5,,,9.194451577,9.194451577
70650,EL GUABO,706,EL GUABO,6,2,15,1,1,1,4,1,1,70650,5,,1.0,9.194451577,36.777806308
70650,EL GUABO,706,EL GUABO,6,4,2,1,1,1,4,2,1,70650,5,,1.0,9.194451577,36.777806308
70650,EL GUABO,706,EL GUABO,6,4,20,1,1,1,2,2,1,70650,5,,1.0,9.194451577,45.972257885
70650,EL GUABO,706,EL GUABO,6,4,21,1,1,1,12,1,1,70650,5,,1.0,9.194451577,18.388903154
70650,EL GUABO,706,EL GUABO,6,9,3,1,1,1,6,1,1,70650,5,,,9.594210341,28.782631023
70650,EL GUABO,706,EL GUABO,6,12,15,1,1,1,7,2,1,70650,5,,1.0,9.194451577,18.388903154
70651,BARBONES (SUCRE),706,EL GUABO,1,2,2,1,1,1,6,2,1,70651,5,,1.0,9.194451577,9.194451577
70651,BARBONES (SUCRE),706,EL GUABO,1,2,3,1,1,1,7,1,1,70651,5,,1.0,9.194451577,36.777806308
70651,BARBONES (SUCRE),706,EL GUABO,1,2,14,1,1,1,1,1,1,70651,5,,1.0,9.194451577,27.583354731
70651,BARBONES (SUCRE),706,EL GUABO,1,2,20,1,1,1,7,2,1,70651,5,,1.0,9.194451577,27.583354731
70651,BARBONES (SUCRE),706,EL GUABO,1,2,24,1,1,1,12,2,1,70651,5,,,9.194451577,27.583354731
70652,LA IBERIA,706,EL GUABO,1,2,6,1,1,1,2,1,1,70652,5,,1.0,9.194451577,18.388903154
70652,LA IBERIA,706,EL GUABO,1,2,15,1,1,1,1,2,1,70650,5,,,9.194451577,55.166709462
70652,LA IBERIA,706,EL GUABO,1,2,20,1,1,1,12,2,1,70650,5,,1.0,9.194451577,27.583354731
70654,RIO BONITO,706,EL GUABO,902,1,19,1,1,1,6,2,1,70654,5,,1.0,9.194451577,18.388903154
70750,HUAQUILLAS,707,HUAQUILLAS,1,3,1,1,1,1,12,2,1,70750,5,,,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,1,5,13,1,1,1,8,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,1,8,6,1,1,1,9,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,1,8,22,1,1,1,5,2,1,70750,5,,1.0,12.33921745,37.01765235
70750,HUAQUILLAS,707,HUAQUILLAS,2,7,18,1,1,1,1,2,1,70750,5,,,12.33921745,37.01765235
70750,HUAQUILLAS,707,HUAQUILLAS,2,9,10,1,1,1,8,1,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,2,9,20,1,1,1,10,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,3,2,22,1,1,1,8,1,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,3,5,1,1,1,1,6,1,1,70750,5,,1.0,12.33921745,61.69608725
70750,HUAQUILLAS,707,HUAQUILLAS,3,5,18,1,1,1,6,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,3,8,19,1,1,1,5,1,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,4,7,22,1,1,1,8,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,4,9,5,1,1,1,5,1,1,70750,5,,1.0,12.33921745,49.3568698
70750,HUAQUILLAS,707,HUAQUILLAS,5,3,21,1,1,1,9,2,1,70750,5,,1.0,13.46096449,40.38289347
70750,HUAQUILLAS,707,HUAQUILLAS,6,1,23,1,1,1,7,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,6,6,5,1,1,1,12,1,1,70750,5,,1.0,12.33921745,12.33921745
70750,HUAQUILLAS,707,HUAQUILLAS,6,6,12,1,1,1,5,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,6,6,17,1,1,1,4,2,1,70750,5,,1.0,12.33921745,49.3568698
70750,HUAQUILLAS,707,HUAQUILLAS,7,4,11,1,1,1,8,1,1,70750,5,,1.0,12.87570517,77.25423102
70750,HUAQUILLAS,707,HUAQUILLAS,7,4,24,1,1,1,4,2,1,70750,5,,1.0,12.87570517,25.75141034
70750,HUAQUILLAS,707,HUAQUILLAS,8,4,5,1,1,1,3,1,1,70750,5,,1.0,12.33921745,37.01765235
70750,HUAQUILLAS,707,HUAQUILLAS,8,7,17,1,1,1,7,2,1,70750,5,,1.0,12.33921745,37.01765235
70750,HUAQUILLAS,707,HUAQUILLAS,9,2,12,1,1,1,9,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,9,6,6,1,1,1,2,2,1,70750,5,,1.0,12.33921745,37.01765235
70750,HUAQUILLAS,707,HUAQUILLAS,10,2,3,1,1,1,2,2,1,70750,5,,1.0,12.33921745,61.69608725
70750,HUAQUILLAS,707,HUAQUILLAS,10,2,20,1,1,1,9,2,1,70750,5,,1.0,12.33921745,12.33921745
70750,HUAQUILLAS,707,HUAQUILLAS,10,10,13,1,1,1,9,2,1,70750,5,,1.0,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,11,3,9,1,1,1,5,1,1,70750,5,,,12.33921745,24.6784349
70750,HUAQUILLAS,707,HUAQUILLAS,11,3,23,1,1,1,11,2,1,70750,5,,1.0,12.33921745,37.01765235
70750,HUAQUILLAS,707,HUAQUILLAS,11,8,7,1,1,1,5,2,1,70750,5,,1.0,12.87570517,25.75141034
70750,HUAQUILLAS,707,HUAQUILLAS,11,8,10,1,1,1,8,2,1,70750,5,,1.0,12.87570517,51.50282068
70750,HUAQUILLAS,707,HUAQUILLAS,12,4,15,1,1,1,9,2,1,70750,5,,,12.33921745,24.6784349
70950,PASAJE,709,PASAJE,1,8,5,1,1,1,11,2,1,70950,5,,1.0,11.6168511,23.2337022
70950,PASAJE,709,PASAJE,5,13,4,1,1,1,10,2,1,70950,5,,1.0,11.6168511,23.2337022
70950,PASAJE,709,PASAJE,7,1,20,1,1,1,3,2,1,70950,5,,1.0,11.6168511,46.4674044
70950,PASAJE,709,PASAJE,8,3,13,1,1,1,3,2,1,70950,5,,,11.6168511,34.8505533
70950,PASAJE,709,PASAJE,8,6,18,1,1,1,8,2,1,70950,5,,1.0,11.6168511,34.8505533
70950,PASAJE,709,PASAJE,9,8,4,1,1,1,1,2,1,70950,5,,,11.6168511,34.8505533
70950,PASAJE,709,PASAJE,9,8,21,1,1,1,8,1,1,70950,5,,1.0,11.6168511,34.8505533
70950,PASAJE,709,PASAJE,10,6,22,1,1,1,7,1,1,70950,5,,1.0,11.6168511,34.8505533
70950,PASAJE,709,PASAJE,10,9,1,1,1,1,5,2,1,70950,5,,1.0,11.6168511,11.6168511
70950,PASAJE,709,PASAJE,11,5,19,1,1,1,3,2,1,70950,5,,1.0,11.6168511,11.6168511
70950,PASAJE,709,PASAJE,11,7,4,1,1,1,8,2,1,70950,5,,1.0,11.6168511,11.6168511
70950,PASAJE,709,PASAJE,11,7,6,1,1,1,7,2,1,70950,5,,1.0,11.6168511,23.2337022
70950,PASAJE,709,PASAJE,11,9,12,1,1,1,6,2,1,70950,5,,1.0,11.6168511,11.6168511
70950,PASAJE,709,PASAJE,11,11,4,1,1,1,9,2,1,70950,5,,1.0,11.6168511,23.2337022
70950,PASAJE,709,PASAJE,12,6,12,1,1,1,3,2,1,70950,5,,1.0,11.6168511,23.2337022
70951,BUENAVISTA,709,PASAJE,1,1,2,1,1,1,7,2,1,70951,5,,1.0,11.6168511,11.6168511
70951,BUENAVISTA,709,PASAJE,1,7,19,1,1,1,7,2,1,70951,5,,1.0,11.6168511,34.8505533
70951,BUENAVISTA,709,PASAJE,1,9,6,1,1,1,12,2,1,70951,5,,1.0,11.6168511,23.2337022
71050,PIÑAS,710,PIÑAS,1,1,9,1,1,1,9,2,1,71050,5,,1.0,10.35269034,20.70538068
71050,PIÑAS,710,PIÑAS,1,3,13,1,1,1,9,2,1,71050,5,,1.0,10.35269034,10.35269034
71050,PIÑAS,710,PIÑAS,2,1,12,1,1,1,11,1,1,71050,5,,1.0,10.35269034,20.70538068
71050,PIÑAS,710,PIÑAS,4,5,12,1,1,1,6,1,1,71050,5,,1.0,10.35269034,31.05807102
71250,SANTA ROSA,712,SANTA ROSA,1,5,4,1,1,1,8,1,1,71250,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,1,5,15,1,1,1,8,1,1,71250,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,1,5,23,1,1,1,5,1,1,71250,5,,1.0,13.68327614,41.04982842
71250,SANTA ROSA,712,SANTA ROSA,1,7,19,1,1,1,2,1,1,71250,5,,1.0,13.68327614,54.73310456
71250,SANTA ROSA,712,SANTA ROSA,2,2,24,1,1,1,6,2,1,71250,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,3,1,11,1,1,1,8,2,1,71250,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,3,5,10,1,1,1,7,2,1,71250,5,,1.0,13.68327614,41.04982842
71250,SANTA ROSA,712,SANTA ROSA,3,5,11,1,1,1,2,2,1,71250,5,,1.0,13.68327614,68.4163807
71250,SANTA ROSA,712,SANTA ROSA,3,5,15,1,1,1,6,2,1,71250,5,,1.0,13.68327614,13.68327614
71250,SANTA ROSA,712,SANTA ROSA,4,11,2,1,1,1,5,2,1,71250,5,,1.0,13.68327614,41.04982842
71250,SANTA ROSA,712,SANTA ROSA,4,11,8,1,1,1,6,2,1,71250,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,5,8,4,1,1,1,8,2,1,71250,5,,1.0,13.68327614,13.68327614
71250,SANTA ROSA,712,SANTA ROSA,5,11,11,1,1,1,10,1,1,71250,5,,,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,6,4,24,1,1,1,6,2,1,71250,5,,1.0,13.68327614,82.09965684
71250,SANTA ROSA,712,SANTA ROSA,6,6,18,1,1,1,7,2,1,71250,5,,,15.63802988,31.27605976
71250,SANTA ROSA,712,SANTA ROSA,6,11,18,1,1,1,2,2,1,71250,5,,,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,6,11,22,1,1,1,8,1,1,71250,5,,1.0,13.68327614,41.04982842
71250,SANTA ROSA,712,SANTA ROSA,7,2,13,1,1,1,7,2,1,70150,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,7,2,15,1,1,1,5,1,1,71250,5,,1.0,13.68327614,41.04982842
71250,SANTA ROSA,712,SANTA ROSA,7,6,23,1,1,1,10,1,1,71250,5,,1.0,17.28413829,17.28413829
71250,SANTA ROSA,712,SANTA ROSA,8,6,2,1,1,1,8,2,1,71250,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,9,5,14,1,1,1,10,1,1,71250,5,,1.0,14.27820119,42.83460357
71250,SANTA ROSA,712,SANTA ROSA,9,8,4,1,1,1,1,2,1,71250,5,,1.0,14.27820119,28.55640238
71250,SANTA ROSA,712,SANTA ROSA,9,10,19,1,1,1,8,2,1,71250,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,10,2,2,1,1,1,8,2,1,71250,5,,1.0,13.68327614,27.36655228
71250,SANTA ROSA,712,SANTA ROSA,10,4,6,1,1,1,6,2,1,71250,5,,1.0,13.68327614,54.73310456
71250,SANTA ROSA,712,SANTA ROSA,10,4,14,1,1,1,5,2,1,71250,5,,1.0,13.68327614,13.68327614
71250,SANTA ROSA,712,SANTA ROSA,10,6,12,1,1,1,8,2,1,71250,5,,1.0,13.68327614,41.04982842
71250,SANTA ROSA,712,SANTA ROSA,10,9,3,1,1,1,9,2,1,71250,5,,1.0,13.68327614,13.68327614
71250,SANTA ROSA,712,SANTA ROSA,11,3,10,1,1,1,12,2,1,71250,5,,1.0,13.68327614,41.04982842
71250,SANTA ROSA,712,SANTA ROSA,11,3,22,1,1,1,11,2,1,71250,5,,1.0,13.68327614,13.68327614
71250,SANTA ROSA,712,SANTA ROSA,11,5,12,1,1,1,12,2,1,71250,5,,1.0,13.68327614,27.36655228
80150,ESMERALDAS,801,ESMERALDAS,3,8,9,1,1,1,11,2,1,80150,5,,1.0,20.48407816,81.93631264
80150,ESMERALDAS,801,ESMERALDAS,4,9,15,1,1,1,10,1,1,80150,5,,1.0,16.21656188,48.64968564
80150,ESMERALDAS,801,ESMERALDAS,4,11,13,1,1,1,10,2,1,80150,5,,,16.21656188,32.43312376
